OTU,shift,Day,Treatment
OTU.4913,-0.007546366815234684,1,13CXPS
OTU.4390,-0.00947533379643617,1,13CXPS
OTU.4391,,1,13CXPS
OTU.4392,,1,13CXPS
OTU.4393,0.010523212406129634,1,13CXPS
OTU.4394,,1,13CXPS
OTU.4395,,1,13CXPS
OTU.4396,,1,13CXPS
OTU.4397,,1,13CXPS
OTU.4398,,1,13CXPS
OTU.4399,,1,13CXPS
OTU.4949,0.01619566721462906,1,13CXPS
OTU.4468,,1,13CXPS
OTU.5614,,1,13CXPS
OTU.1109,,1,13CXPS
OTU.1106,-0.018905214113967173,1,13CXPS
OTU.1107,,1,13CXPS
OTU.4464,,1,13CXPS
OTU.1105,-0.006675596035075504,1,13CXPS
OTU.5615,,1,13CXPS
OTU.1102,0.013782478282174715,1,13CXPS
OTU.1103,0.015219170266742577,1,13CXPS
OTU.4460,,1,13CXPS
OTU.1101,-0.018123251039029453,1,13CXPS
OTU.838,-0.0001557790211021981,1,13CXPS
OTU.3746,,1,13CXPS
OTU.3295,,1,13CXPS
OTU.3744,,1,13CXPS
OTU.2532,,1,13CXPS
OTU.2533,0.011747368421052728,1,13CXPS
OTU.548,-0.007917641000039,1,13CXPS
OTU.3297,,1,13CXPS
OTU.2536,,1,13CXPS
OTU.2537,,1,13CXPS
OTU.2534,0.024980166632798007,1,13CXPS
OTU.2535,0.004925129163368291,1,13CXPS
OTU.4945,,1,13CXPS
OTU.3290,,1,13CXPS
OTU.4947,,1,13CXPS
OTU.2539,,1,13CXPS
OTU.4941,,1,13CXPS
OTU.547,-0.0034403430979319527,1,13CXPS
OTU.4943,,1,13CXPS
OTU.545,0.017507445139778532,1,13CXPS
OTU.1843,-0.015373801586176183,1,13CXPS
OTU.1842,,1,13CXPS
OTU.1841,-0.0015980831043602706,1,13CXPS
OTU.1840,0.01098789913487952,1,13CXPS
OTU.1847,,1,13CXPS
OTU.1846,,1,13CXPS
OTU.1845,,1,13CXPS
OTU.1844,0.003595977982399967,1,13CXPS
OTU.1849,,1,13CXPS
OTU.3293,,1,13CXPS
OTU.3621,,1,13CXPS
OTU.3620,,1,13CXPS
OTU.3623,,1,13CXPS
OTU.3622,,1,13CXPS
OTU.3625,,1,13CXPS
OTU.3624,,1,13CXPS
OTU.3627,,1,13CXPS
OTU.3626,,1,13CXPS
OTU.3629,,1,13CXPS
OTU.3628,,1,13CXPS
OTU.2714,,1,13CXPS
OTU.4940,,1,13CXPS
OTU.4929,,1,13CXPS
OTU.2398,,1,13CXPS
OTU.2399,0.019278128074791123,1,13CXPS
OTU.2396,,1,13CXPS
OTU.2397,0.02325733688900944,1,13CXPS
OTU.2394,,1,13CXPS
OTU.2395,,1,13CXPS
OTU.2392,,1,13CXPS
OTU.2393,0.012353888031039206,1,13CXPS
OTU.2390,,1,13CXPS
OTU.2391,0.0028676037202610694,1,13CXPS
OTU.4928,0.009715917488342551,1,13CXPS
OTU.5704,,1,13CXPS
OTU.5705,,1,13CXPS
OTU.5706,4.844866474673637e-07,1,13CXPS
OTU.5707,,1,13CXPS
OTU.5700,,1,13CXPS
OTU.5701,,1,13CXPS
OTU.5702,,1,13CXPS
OTU.5703,,1,13CXPS
OTU.5708,,1,13CXPS
OTU.5709,-0.010998069797766519,1,13CXPS
OTU.2910,,1,13CXPS
OTU.2911,,1,13CXPS
OTU.2912,,1,13CXPS
OTU.2913,,1,13CXPS
OTU.2914,,1,13CXPS
OTU.2915,,1,13CXPS
OTU.2916,,1,13CXPS
OTU.2917,0.00935574653148552,1,13CXPS
OTU.2918,-0.013263699363262216,1,13CXPS
OTU.2919,,1,13CXPS
OTU.2345,,1,13CXPS
OTU.858,-0.00859983326339231,1,13CXPS
OTU.4923,,1,13CXPS
OTU.2344,,1,13CXPS
OTU.2347,,1,13CXPS
OTU.5375,,1,13CXPS
OTU.5374,,1,13CXPS
OTU.5377,,1,13CXPS
OTU.138,-0.0025449123823497732,1,13CXPS
OTU.5371,,1,13CXPS
OTU.5370,,1,13CXPS
OTU.2893,,1,13CXPS
OTU.2892,,1,13CXPS
OTU.2341,,1,13CXPS
OTU.2899,,1,13CXPS
OTU.5378,,1,13CXPS
OTU.2340,,1,13CXPS
OTU.859,0.028590817994885498,1,13CXPS
OTU.4922,,1,13CXPS
OTU.4828,,1,13CXPS
OTU.2434,,1,13CXPS
OTU.4826,,1,13CXPS
OTU.4827,,1,13CXPS
OTU.2803,-0.021433907525768348,1,13CXPS
OTU.2439,,1,13CXPS
OTU.4921,,1,13CXPS
OTU.130,0.0008241675055042919,1,13CXPS
OTU.137,-0.003241502050329359,1,13CXPS
OTU.4823,,1,13CXPS
OTU.4820,,1,13CXPS
OTU.134,0.013970754987278067,1,13CXPS
OTU.1270,,1,13CXPS
OTU.1271,0.015281275379171122,1,13CXPS
OTU.1272,,1,13CXPS
OTU.1273,-0.022024611914484016,1,13CXPS
OTU.1274,-0.004886445100409587,1,13CXPS
OTU.1275,0.013671021549904072,1,13CXPS
OTU.1276,,1,13CXPS
OTU.1277,-0.011695358742307427,1,13CXPS
OTU.1278,-0.0026099802348515944,1,13CXPS
OTU.1279,0.004232604402828022,1,13CXPS
OTU.2801,,1,13CXPS
OTU.854,,1,13CXPS
OTU.5951,,1,13CXPS
OTU.5950,,1,13CXPS
OTU.5953,-0.00016504691629704027,1,13CXPS
OTU.5952,-0.0051417971771856585,1,13CXPS
OTU.5955,,1,13CXPS
OTU.5954,,1,13CXPS
OTU.5957,-0.0027506645852162226,1,13CXPS
OTU.5956,,1,13CXPS
OTU.5959,,1,13CXPS
OTU.5958,,1,13CXPS
OTU.2806,,1,13CXPS
OTU.855,,1,13CXPS
OTU.4026,,1,13CXPS
OTU.4027,,1,13CXPS
OTU.4024,,1,13CXPS
OTU.4025,,1,13CXPS
OTU.4022,,1,13CXPS
OTU.4023,,1,13CXPS
OTU.4020,-0.0005115015565202441,1,13CXPS
OTU.4021,,1,13CXPS
OTU.4028,,1,13CXPS
OTU.4029,,1,13CXPS
OTU.2807,,1,13CXPS
OTU.4925,-0.005967713714065015,1,13CXPS
OTU.685,0.009236383000434945,1,13CXPS
OTU.684,-0.006243864695158363,1,13CXPS
OTU.687,0.002743294509622185,1,13CXPS
OTU.686,-0.008026278190024883,1,13CXPS
OTU.681,0.005148146981199808,1,13CXPS
OTU.680,-0.020604253923798055,1,13CXPS
OTU.683,0.0007026394780187406,1,13CXPS
OTU.682,0.005754929247654195,1,13CXPS
OTU.939,0.006859379518298514,1,13CXPS
OTU.938,,1,13CXPS
OTU.689,-0.0033709047547201276,1,13CXPS
OTU.688,0.004884290831956184,1,13CXPS
OTU.1764,-0.03515870932466525,1,13CXPS
OTU.2709,,1,13CXPS
OTU.2708,,1,13CXPS
OTU.2259,-0.014789255981597416,1,13CXPS
OTU.2258,0.0207213925300076,1,13CXPS
OTU.2705,,1,13CXPS
OTU.2704,-0.011865475066200837,1,13CXPS
OTU.2707,-0.01194266657861709,1,13CXPS
OTU.5574,,1,13CXPS
OTU.5573,,1,13CXPS
OTU.2700,,1,13CXPS
OTU.2251,,1,13CXPS
OTU.2702,-0.004678121436223703,1,13CXPS
OTU.4801,,1,13CXPS
OTU.1765,0.005048333774284153,1,13CXPS
OTU.4620,,1,13CXPS
OTU.4621,,1,13CXPS
OTU.4622,,1,13CXPS
OTU.4623,,1,13CXPS
OTU.4624,,1,13CXPS
OTU.4625,,1,13CXPS
OTU.4626,,1,13CXPS
OTU.4627,-0.0021411937329056663,1,13CXPS
OTU.4628,,1,13CXPS
OTU.4629,,1,13CXPS
OTU.236,-0.012667237631574402,1,13CXPS
OTU.6089,,1,13CXPS
OTU.1489,-0.020280008460894727,1,13CXPS
OTU.1488,0.03656551202530123,1,13CXPS
OTU.1483,,1,13CXPS
OTU.1482,,1,13CXPS
OTU.1481,,1,13CXPS
OTU.1480,,1,13CXPS
OTU.1487,,1,13CXPS
OTU.1486,-0.0224885973441713,1,13CXPS
OTU.1485,,1,13CXPS
OTU.1484,0.024649442456123438,1,13CXPS
OTU.3391,0.007496856896338722,1,13CXPS
OTU.3390,,1,13CXPS
OTU.3393,,1,13CXPS
OTU.3392,,1,13CXPS
OTU.3395,-0.022810238373481617,1,13CXPS
OTU.3394,,1,13CXPS
OTU.3397,,1,13CXPS
OTU.3396,,1,13CXPS
OTU.3399,,1,13CXPS
OTU.3398,,1,13CXPS
OTU.3429,,1,13CXPS
OTU.3428,,1,13CXPS
OTU.216,-0.007356136815299452,1,13CXPS
OTU.217,0.0008905834462260565,1,13CXPS
OTU.214,-0.010158272844741356,1,13CXPS
OTU.215,0.002975820669772533,1,13CXPS
OTU.212,-0.0009648444626606523,1,13CXPS
OTU.213,0.00154995958200832,1,13CXPS
OTU.210,-0.0013047752874617569,1,13CXPS
OTU.211,0.002249273407799901,1,13CXPS
OTU.218,-0.0027471613206955237,1,13CXPS
OTU.219,0.0008719580982272657,1,13CXPS
OTU.1731,,1,13CXPS
OTU.1730,,1,13CXPS
OTU.1733,,1,13CXPS
OTU.1732,0.03396077280813037,1,13CXPS
OTU.1735,,1,13CXPS
OTU.1734,,1,13CXPS
OTU.1737,,1,13CXPS
OTU.1736,-0.013644106165390912,1,13CXPS
OTU.1739,0.001976738718569848,1,13CXPS
OTU.1738,-0.018608226161749952,1,13CXPS
OTU.6169,,1,13CXPS
OTU.6168,,1,13CXPS
OTU.3647,,1,13CXPS
OTU.2653,,1,13CXPS
OTU.3645,,1,13CXPS
OTU.3644,,1,13CXPS
OTU.3643,,1,13CXPS
OTU.3642,,1,13CXPS
OTU.3641,,1,13CXPS
OTU.2652,,1,13CXPS
OTU.5607,-0.0026321165306359973,1,13CXPS
OTU.3649,,1,13CXPS
OTU.3648,,1,13CXPS
OTU.5606,,1,13CXPS
OTU.5601,,1,13CXPS
OTU.2656,,1,13CXPS
OTU.6161,,1,13CXPS
OTU.2655,0.021189128270288737,1,13CXPS
OTU.6160,,1,13CXPS
OTU.2654,,1,13CXPS
OTU.6163,,1,13CXPS
OTU.6162,,1,13CXPS
OTU.6165,,1,13CXPS
OTU.2346,-0.006646639093111695,1,13CXPS
OTU.6164,,1,13CXPS
OTU.6167,,1,13CXPS
OTU.6166,,1,13CXPS
OTU.5494,,1,13CXPS
OTU.5495,,1,13CXPS
OTU.5496,,1,13CXPS
OTU.5497,,1,13CXPS
OTU.5490,,1,13CXPS
OTU.5491,-0.004509409364889194,1,13CXPS
OTU.5492,,1,13CXPS
OTU.5493,,1,13CXPS
OTU.5498,,1,13CXPS
OTU.5499,,1,13CXPS
OTU.1869,,1,13CXPS
OTU.1868,,1,13CXPS
OTU.1861,,1,13CXPS
OTU.1860,-0.03146278589809359,1,13CXPS
OTU.1863,-0.02513577197987127,1,13CXPS
OTU.1862,-0.012225662220360922,1,13CXPS
OTU.1865,0.0,1,13CXPS
OTU.1864,,1,13CXPS
OTU.1867,0.004175977257836694,1,13CXPS
OTU.1866,0.02042243873107097,1,13CXPS
OTU.2118,,1,13CXPS
OTU.2119,,1,13CXPS
OTU.5728,,1,13CXPS
OTU.5729,,1,13CXPS
OTU.5722,,1,13CXPS
OTU.5723,,1,13CXPS
OTU.5720,,1,13CXPS
OTU.2113,,1,13CXPS
OTU.2114,,1,13CXPS
OTU.2115,,1,13CXPS
OTU.2116,,1,13CXPS
OTU.5725,,1,13CXPS
OTU.270,0.01233647632460233,1,13CXPS
OTU.271,9.386492672924795e-05,1,13CXPS
OTU.612,0.009341778330612893,1,13CXPS
OTU.3291,,1,13CXPS
OTU.278,-0.0018683800580814314,1,13CXPS
OTU.279,-0.015871604146256324,1,13CXPS
OTU.4228,,1,13CXPS
OTU.4229,,1,13CXPS
OTU.4224,,1,13CXPS
OTU.4225,,1,13CXPS
OTU.4226,,1,13CXPS
OTU.1139,-0.012226283342932298,1,13CXPS
OTU.4227,-0.018632090964556314,1,13CXPS
OTU.4453,,1,13CXPS
OTU.4452,,1,13CXPS
OTU.4451,,1,13CXPS
OTU.4450,,1,13CXPS
OTU.4457,,1,13CXPS
OTU.1136,0.010170030133714647,1,13CXPS
OTU.1135,-0.002858665220648371,1,13CXPS
OTU.4454,,1,13CXPS
OTU.4222,,1,13CXPS
OTU.4223,,1,13CXPS
OTU.5865,,1,13CXPS
OTU.5864,,1,13CXPS
OTU.5867,,1,13CXPS
OTU.5310,,1,13CXPS
OTU.5861,,1,13CXPS
OTU.2349,,1,13CXPS
OTU.5316,,1,13CXPS
OTU.1256,,1,13CXPS
OTU.1257,0.010622216244400073,1,13CXPS
OTU.1254,0.030209965678484885,1,13CXPS
OTU.1255,-0.037657085859469586,1,13CXPS
OTU.1252,0.009797891406606807,1,13CXPS
OTU.5863,,1,13CXPS
OTU.1250,-0.005300217688880338,1,13CXPS
OTU.1251,,1,13CXPS
OTU.5862,,1,13CXPS
OTU.1258,,1,13CXPS
OTU.1259,-0.03254327235691745,1,13CXPS
OTU.2348,,1,13CXPS
OTU.5937,,1,13CXPS
OTU.5936,,1,13CXPS
OTU.5935,,1,13CXPS
OTU.5318,,1,13CXPS
OTU.5933,,1,13CXPS
OTU.5932,,1,13CXPS
OTU.5931,,1,13CXPS
OTU.5930,,1,13CXPS
OTU.5939,,1,13CXPS
OTU.5938,,1,13CXPS
OTU.4048,,1,13CXPS
OTU.4049,0.015146442107163427,1,13CXPS
OTU.4044,,1,13CXPS
OTU.4045,,1,13CXPS
OTU.4046,,1,13CXPS
OTU.4047,-0.016754033515018918,1,13CXPS
OTU.4040,,1,13CXPS
OTU.4041,,1,13CXPS
OTU.4042,,1,13CXPS
OTU.4043,,1,13CXPS
OTU.233,-0.003773105651816655,1,13CXPS
OTU.919,0.01504615456651015,1,13CXPS
OTU.918,-0.00761496354148683,1,13CXPS
OTU.669,0.014320591071490973,1,13CXPS
OTU.668,-0.0037737592717248525,1,13CXPS
OTU.667,-0.0015350686318837958,1,13CXPS
OTU.666,0.01958707959123962,1,13CXPS
OTU.665,0.003936052414677871,1,13CXPS
OTU.664,0.0006463651683308314,1,13CXPS
OTU.663,-0.018207902030161538,1,13CXPS
OTU.662,0.0011667902305378952,1,13CXPS
OTU.661,-0.017761140099169292,1,13CXPS
OTU.660,0.012601497496164571,1,13CXPS
OTU.3092,,1,13CXPS
OTU.3093,,1,13CXPS
OTU.3090,,1,13CXPS
OTU.3091,,1,13CXPS
OTU.3096,,1,13CXPS
OTU.3097,,1,13CXPS
OTU.3094,0.004823768110119753,1,13CXPS
OTU.3095,,1,13CXPS
OTU.3098,,1,13CXPS
OTU.3099,,1,13CXPS
OTU.5555,0.0015946320591266883,1,13CXPS
OTU.5554,,1,13CXPS
OTU.2277,,1,13CXPS
OTU.2276,,1,13CXPS
OTU.2271,,1,13CXPS
OTU.5550,,1,13CXPS
OTU.5553,,1,13CXPS
OTU.2272,-0.004678121436223703,1,13CXPS
OTU.2279,-0.01227488055276793,1,13CXPS
OTU.2278,,1,13CXPS
OTU.2825,,1,13CXPS
OTU.2827,,1,13CXPS
OTU.4606,0.033037230879294555,1,13CXPS
OTU.4607,,1,13CXPS
OTU.4604,,1,13CXPS
OTU.4605,,1,13CXPS
OTU.4602,0.03181881255023944,1,13CXPS
OTU.4603,,1,13CXPS
OTU.4600,,1,13CXPS
OTU.4601,,1,13CXPS
OTU.4608,,1,13CXPS
OTU.4609,,1,13CXPS
OTU.4558,,1,13CXPS
OTU.4559,,1,13CXPS
OTU.4556,,1,13CXPS
OTU.3058,,1,13CXPS
OTU.4557,,1,13CXPS
OTU.4554,,1,13CXPS
OTU.4555,,1,13CXPS
OTU.4552,0.02050317177098604,1,13CXPS
OTU.4553,,1,13CXPS
OTU.4550,,1,13CXPS
OTU.4551,,1,13CXPS
OTU.5230,,1,13CXPS
OTU.5231,,1,13CXPS
OTU.5232,,1,13CXPS
OTU.5233,,1,13CXPS
OTU.5234,,1,13CXPS
OTU.5235,,1,13CXPS
OTU.5236,,1,13CXPS
OTU.5237,,1,13CXPS
OTU.5238,,1,13CXPS
OTU.5239,,1,13CXPS
OTU.617,-0.0031136205013080342,1,13CXPS
OTU.3544,,1,13CXPS
OTU.4181,,1,13CXPS
OTU.4180,,1,13CXPS
OTU.4183,,1,13CXPS
OTU.4182,,1,13CXPS
OTU.4185,,1,13CXPS
OTU.4184,,1,13CXPS
OTU.4187,,1,13CXPS
OTU.4186,,1,13CXPS
OTU.4189,,1,13CXPS
OTU.4188,,1,13CXPS
OTU.3409,,1,13CXPS
OTU.3408,,1,13CXPS
OTU.3401,,1,13CXPS
OTU.3400,,1,13CXPS
OTU.3403,,1,13CXPS
OTU.3402,,1,13CXPS
OTU.3405,,1,13CXPS
OTU.3404,,1,13CXPS
OTU.3407,,1,13CXPS
OTU.3406,0.010364670954419841,1,13CXPS
OTU.614,-0.00041291860568315464,1,13CXPS
OTU.4989,,1,13CXPS
OTU.4988,-0.016193178103331096,1,13CXPS
OTU.272,0.005828565966233379,1,13CXPS
OTU.273,0.01100511914270963,1,13CXPS
OTU.274,-0.0030941616992641308,1,13CXPS
OTU.275,-0.007626411369090924,1,13CXPS
OTU.276,-0.006282186680863111,1,13CXPS
OTU.277,0.014322666526427996,1,13CXPS
OTU.4981,-0.02232942022104112,1,13CXPS
OTU.4980,,1,13CXPS
OTU.4983,,1,13CXPS
OTU.4982,,1,13CXPS
OTU.4985,,1,13CXPS
OTU.4984,,1,13CXPS
OTU.4987,,1,13CXPS
OTU.4986,,1,13CXPS
OTU.1757,,1,13CXPS
OTU.1756,0.014666694590551588,1,13CXPS
OTU.1755,0.007698490052773899,1,13CXPS
OTU.1754,,1,13CXPS
OTU.1753,,1,13CXPS
OTU.1752,,1,13CXPS
OTU.1751,0.018970948301189727,1,13CXPS
OTU.1750,0.010517745418991531,1,13CXPS
OTU.1759,-0.03602564236540484,1,13CXPS
OTU.1758,,1,13CXPS
OTU.2431,-0.010898580177262085,1,13CXPS
OTU.3669,-0.015584959556684153,1,13CXPS
OTU.3668,,1,13CXPS
OTU.3665,,1,13CXPS
OTU.3664,,1,13CXPS
OTU.3667,,1,13CXPS
OTU.3666,,1,13CXPS
OTU.3661,,1,13CXPS
OTU.3660,0.019468077661467076,1,13CXPS
OTU.3663,,1,13CXPS
OTU.3662,,1,13CXPS
OTU.325,0.0025044960429532193,1,13CXPS
OTU.494,-0.0032291932394901135,1,13CXPS
OTU.495,0.011594909030650635,1,13CXPS
OTU.496,-0.010695901201224656,1,13CXPS
OTU.497,0.011388349419363841,1,13CXPS
OTU.490,-0.001071930443172553,1,13CXPS
OTU.491,0.003667250075971573,1,13CXPS
OTU.492,-0.007367161545869472,1,13CXPS
OTU.493,0.00043513201444733696,1,13CXPS
OTU.498,0.01020222920174696,1,13CXPS
OTU.499,-4.318808910364069e-05,1,13CXPS
OTU.2495,,1,13CXPS
OTU.3543,,1,13CXPS
OTU.615,0.014886538446075237,1,13CXPS
OTU.1809,,1,13CXPS
OTU.1808,-0.0027235373506364624,1,13CXPS
OTU.1807,,1,13CXPS
OTU.1806,,1,13CXPS
OTU.1805,,1,13CXPS
OTU.1804,-0.03290235129870234,1,13CXPS
OTU.1803,0.009358446818057642,1,13CXPS
OTU.1802,,1,13CXPS
OTU.1801,0.011747225425299268,1,13CXPS
OTU.1800,0.00010623303684487162,1,13CXPS
OTU.519,-0.024930868891844593,1,13CXPS
OTU.518,,1,13CXPS
OTU.2541,0.004658451971588207,1,13CXPS
OTU.2540,,1,13CXPS
OTU.2138,-0.012216109927053909,1,13CXPS
OTU.2139,,1,13CXPS
OTU.2136,0.023228903423949454,1,13CXPS
OTU.2547,-0.01632260008878439,1,13CXPS
OTU.2134,0.030787722521149474,1,13CXPS
OTU.2135,,1,13CXPS
OTU.2132,,1,13CXPS
OTU.2133,0.016941687211985634,1,13CXPS
OTU.2130,0.037684194769494805,1,13CXPS
OTU.2546,-0.0438093082122506,1,13CXPS
OTU.2545,,1,13CXPS
OTU.4919,,1,13CXPS
OTU.4916,,1,13CXPS
OTU.4917,,1,13CXPS
OTU.2131,0.0007859819440061422,1,13CXPS
OTU.2549,,1,13CXPS
OTU.4915,,1,13CXPS
OTU.4912,,1,13CXPS
OTU.514,-0.011199459064181072,1,13CXPS
OTU.3542,,1,13CXPS
OTU.4911,,1,13CXPS
OTU.2369,,1,13CXPS
OTU.1111,-0.013156583062232885,1,13CXPS
OTU.1110,0.004746913417980059,1,13CXPS
OTU.1113,-0.005233401754678013,1,13CXPS
OTU.4472,,1,13CXPS
OTU.1115,0.006536579540275422,1,13CXPS
OTU.1114,0.002801955867268058,1,13CXPS
OTU.4477,,1,13CXPS
OTU.4476,,1,13CXPS
OTU.1119,-0.011131814473852142,1,13CXPS
OTU.1118,0.005436143149195827,1,13CXPS
OTU.3984,,1,13CXPS
OTU.3985,,1,13CXPS
OTU.3986,,1,13CXPS
OTU.3987,,1,13CXPS
OTU.3980,,1,13CXPS
OTU.3981,,1,13CXPS
OTU.3982,-0.013225121416803542,1,13CXPS
OTU.3983,,1,13CXPS
OTU.3988,0.00980174305387127,1,13CXPS
OTU.3989,,1,13CXPS
OTU.2367,,1,13CXPS
OTU.243,0.0018838957855951133,1,13CXPS
OTU.1238,-0.018330814649199834,1,13CXPS
OTU.1239,,1,13CXPS
OTU.1234,0.0094624758935824,1,13CXPS
OTU.1235,,1,13CXPS
OTU.1236,0.0035957260410346414,1,13CXPS
OTU.1237,0.045589272882341936,1,13CXPS
OTU.2366,,1,13CXPS
OTU.1231,0.0029896981141943613,1,13CXPS
OTU.1232,-0.014244169023461817,1,13CXPS
OTU.1233,-0.016193178103331096,1,13CXPS
OTU.242,-0.014645747178845037,1,13CXPS
OTU.4169,,1,13CXPS
OTU.4168,,1,13CXPS
OTU.1582,0.005519476097517906,1,13CXPS
OTU.1447,0.006570162078372688,1,13CXPS
OTU.1580,0.030239480139413466,1,13CXPS
OTU.1581,-0.016631046712130004,1,13CXPS
OTU.1586,-0.014772136783996581,1,13CXPS
OTU.1587,,1,13CXPS
OTU.4064,,1,13CXPS
OTU.4065,,1,13CXPS
OTU.1588,0.043012256436109064,1,13CXPS
OTU.4069,,1,13CXPS
OTU.4165,-0.006000035933864556,1,13CXPS
OTU.4164,,1,13CXPS
OTU.4163,-0.015622884743504484,1,13CXPS
OTU.4162,,1,13CXPS
OTU.4161,,1,13CXPS
OTU.4160,,1,13CXPS
OTU.2758,,1,13CXPS
OTU.2759,,1,13CXPS
OTU.5919,,1,13CXPS
OTU.5918,,1,13CXPS
OTU.5915,,1,13CXPS
OTU.5914,,1,13CXPS
OTU.5917,,1,13CXPS
OTU.5916,,1,13CXPS
OTU.5911,,1,13CXPS
OTU.5910,,1,13CXPS
OTU.5913,,1,13CXPS
OTU.5912,,1,13CXPS
OTU.649,0.009270855902809627,1,13CXPS
OTU.648,0.011217084442070702,1,13CXPS
OTU.399,-0.0018948083889838152,1,13CXPS
OTU.398,0.0005728795012363008,1,13CXPS
OTU.393,-0.003513914092070358,1,13CXPS
OTU.392,0.008319516124555948,1,13CXPS
OTU.391,-0.00359491235142273,1,13CXPS
OTU.390,-0.018529742190839915,1,13CXPS
OTU.397,0.0023508097769047165,1,13CXPS
OTU.396,-0.0014864938545684492,1,13CXPS
OTU.395,-0.00245733828263206,1,13CXPS
OTU.394,0.004318180085000067,1,13CXPS
OTU.5522,,1,13CXPS
OTU.4668,,1,13CXPS
OTU.4669,0.015283408471219229,1,13CXPS
OTU.4664,,1,13CXPS
OTU.4665,,1,13CXPS
OTU.4666,,1,13CXPS
OTU.4667,,1,13CXPS
OTU.4660,,1,13CXPS
OTU.4661,,1,13CXPS
OTU.4662,-0.018232273920015585,1,13CXPS
OTU.4663,,1,13CXPS
OTU.2241,,1,13CXPS
OTU.2242,0.005029515484665126,1,13CXPS
OTU.2243,,1,13CXPS
OTU.5216,,1,13CXPS
OTU.5217,,1,13CXPS
OTU.5214,,1,13CXPS
OTU.5215,-0.0030786797499102736,1,13CXPS
OTU.2932,,1,13CXPS
OTU.5213,,1,13CXPS
OTU.5210,,1,13CXPS
OTU.5211,-0.005324196602149778,1,13CXPS
OTU.5218,,1,13CXPS
OTU.2939,,1,13CXPS
OTU.4471,,1,13CXPS
OTU.4470,,1,13CXPS
OTU.4473,,1,13CXPS
OTU.5380,,1,13CXPS
OTU.1112,0.015832011027724135,1,13CXPS
OTU.2861,,1,13CXPS
OTU.4475,,1,13CXPS
OTU.5382,,1,13CXPS
OTU.4474,,1,13CXPS
OTU.2863,,1,13CXPS
OTU.546,-0.010303864682193797,1,13CXPS
OTU.2864,,1,13CXPS
OTU.1116,0.03357539141633148,1,13CXPS
OTU.2865,,1,13CXPS
OTU.4479,,1,13CXPS
OTU.5386,,1,13CXPS
OTU.4478,,1,13CXPS
OTU.5387,,1,13CXPS
OTU.3469,,1,13CXPS
OTU.3468,,1,13CXPS
OTU.3467,0.011747368421052728,1,13CXPS
OTU.3466,,1,13CXPS
OTU.3465,,1,13CXPS
OTU.3464,,1,13CXPS
OTU.3463,,1,13CXPS
OTU.3462,,1,13CXPS
OTU.3461,,1,13CXPS
OTU.3460,,1,13CXPS
OTU.258,0.006398535942828687,1,13CXPS
OTU.259,0.007268184148713219,1,13CXPS
OTU.1779,,1,13CXPS
OTU.1778,,1,13CXPS
OTU.252,0.006890739143130542,1,13CXPS
OTU.253,-0.0066140731146084875,1,13CXPS
OTU.250,0.004293429689843364,1,13CXPS
OTU.251,3.729873754010349e-05,1,13CXPS
OTU.256,-0.0013058661071794209,1,13CXPS
OTU.257,0.006643823401478732,1,13CXPS
OTU.254,0.0016572445315661266,1,13CXPS
OTU.255,0.004691645844144832,1,13CXPS
OTU.3683,,1,13CXPS
OTU.3682,,1,13CXPS
OTU.3681,,1,13CXPS
OTU.3680,,1,13CXPS
OTU.3687,0.022593328011836222,1,13CXPS
OTU.3686,,1,13CXPS
OTU.3685,,1,13CXPS
OTU.3684,,1,13CXPS
OTU.3689,,1,13CXPS
OTU.3688,,1,13CXPS
OTU.6209,,1,13CXPS
OTU.5245,,1,13CXPS
OTU.776,0.009016126358472931,1,13CXPS
OTU.1723,0.01401139279457464,1,13CXPS
OTU.5244,,1,13CXPS
OTU.4458,,1,13CXPS
OTU.5450,0.022555990814135507,1,13CXPS
OTU.5451,,1,13CXPS
OTU.5452,,1,13CXPS
OTU.5453,,1,13CXPS
OTU.5454,0.012795371932077693,1,13CXPS
OTU.5455,,1,13CXPS
OTU.2488,,1,13CXPS
OTU.5457,,1,13CXPS
OTU.5458,,1,13CXPS
OTU.2487,,1,13CXPS
OTU.2484,,1,13CXPS
OTU.1720,,1,13CXPS
OTU.2482,-0.008117309589263266,1,13CXPS
OTU.2483,,1,13CXPS
OTU.2480,-0.0014366131980803054,1,13CXPS
OTU.2481,,1,13CXPS
OTU.1825,0.03967412031994533,1,13CXPS
OTU.1824,,1,13CXPS
OTU.1827,0.0004491773330888016,1,13CXPS
OTU.1826,-0.005809811760085104,1,13CXPS
OTU.1821,,1,13CXPS
OTU.1820,0.039736599665436634,1,13CXPS
OTU.1823,0.02010544752336263,1,13CXPS
OTU.1822,0.0035660720943908597,1,13CXPS
OTU.1721,,1,13CXPS
OTU.1829,0.01329258877691264,1,13CXPS
OTU.1828,0.00011694498649084117,1,13CXPS
OTU.2154,,1,13CXPS
OTU.2155,,1,13CXPS
OTU.2156,,1,13CXPS
OTU.2157,,1,13CXPS
OTU.2150,-0.009545309247244393,1,13CXPS
OTU.2151,,1,13CXPS
OTU.2152,,1,13CXPS
OTU.2153,0.005526676825732935,1,13CXPS
OTU.2158,,1,13CXPS
OTU.2159,0.02032991147248664,1,13CXPS
OTU.1230,,1,13CXPS
OTU.2309,,1,13CXPS
OTU.5223,,1,13CXPS
OTU.2902,,1,13CXPS
OTU.2308,-0.008950717299465394,1,13CXPS
