"Day","Treatment","OTU","log2FoldChange","lfcSE","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8","p","Experiment","sparsity","padj"
3,"13CXPS","OTU.94",0.736083302336937,0.52954210184809,"Bacteria","Acidobacteria","32-21","uncultured_bacterium",NA,NA,NA,NA,0.654657912627704,"13CXPS",0.681818181818182,1
3,"13CXPS","OTU.325",0.851295355361313,0.808432256619358,"Bacteria","Armatimonadetes","uncultured_bacterium",NA,NA,NA,NA,NA,0.547021013837373,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.193",1.9531039464236,0.776487425652753,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA,0.0974935176131565,"13CXPS",0.5,1
3,"13CXPS","OTU.43",0.817920153189786,0.449393655390604,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium",NA,NA,NA,NA,NA,0.612863878539905,"13CXPS",0.909090909090909,1
3,"13CXPS","OTU.177",0.893172609027745,0.606053882939761,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.535256356070499,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.176",0.793379683724683,0.655941078403322,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,0.592467493589865,"13CXPS",0.681818181818182,1
3,"13CXPS","OTU.166",0.61863438458034,0.67305135824372,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA,0.687077111665296,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.4705",0.998579866192762,0.808305316780971,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium","uncultured_bacterium",NA,NA,NA,NA,0.474462431105697,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.161",1.27481790877529,0.598302623409433,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA,0.291762295358872,"13CXPS",0.727272727272727,1
3,"13CXPS","OTU.1471",-0.368682495532564,0.653732450078851,"Bacteria","Acidobacteria","RB41",NA,NA,NA,NA,NA,0.977904143471025,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.6040",0.0456800235857253,0.846307322234564,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA,0.856509881892366,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.775",1.54971724052848,0.656397704141002,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA,0.179173128636689,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.188",1.1622664539005,0.53238707441384,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA,0.342844098120738,"13CXPS",0.818181818181818,1
3,"13CXPS","OTU.555",-0.178124343569205,0.775404027016499,"Bacteria","Acidobacteria","11-24","uncultured_proteobacterium",NA,NA,NA,NA,0.926576913619245,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.877",1.39760120340587,0.763797220082788,"Bacteria","Acidobacteria","Candidatus_Solibacter","uncultured_bacterium",NA,NA,NA,NA,0.277525736685345,"13CXPS",0.5,1
3,"13CXPS","OTU.689",-0.583970203545195,0.674887007734426,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,0.988341208943806,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.144",-0.458101586747957,0.4080958154092,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis","Bryobacter","uncultured_bacterium",NA,NA,0.999711906866655,"13CXPS",0.863636363636364,1
3,"13CXPS","OTU.395",0.150072022675806,0.75817869150355,"Bacteria","Acidobacteria","Order_Incertae_Sedis","Family_Incertae_Sedis",NA,NA,NA,NA,0.853335703061496,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.960",0.416490832752065,0.87666281745116,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA,0.727384139340082,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.365",-0.614812866942654,0.756110997815137,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA,0.980553882363667,"13CXPS",0.5,1
3,"13CXPS","OTU.426",0.85733856365497,0.645676885136849,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA,0.555100290861783,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.4322",0.55920938817902,0.795400691274865,"Bacteria","Chloroflexi","Herpetosiphonales","Herpetosiphonaceae","Herpetosiphon","uncultured_Chloroflexi_bacterium",NA,NA,0.686974511353977,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.64",0.165390605763594,0.765729703643468,"Bacteria","Chloroflexi","Herpetosiphonales","Herpetosiphonaceae","Herpetosiphon","uncultured_Chloroflexi_bacterium",NA,NA,0.846249509632509,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.407",-1.0981953638972,0.714015410605371,"Bacteria","Chloroflexi","S085","uncultured_bacterium",NA,NA,NA,NA,0.997908891669988,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.730",-1.38084305020648,0.641229199646785,"Bacteria","Chloroflexi","S085","uncultured_bacterium",NA,NA,NA,NA,0.999858275116813,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.471",-0.409672736902515,0.841717981445905,"Bacteria","Chloroflexi","S085","uncultured_bacterium",NA,NA,NA,NA,0.946470619709278,"13CXPS",0.5,1
3,"13CXPS","OTU.577",0.539501405805574,0.778705525204879,"Bacteria","Chloroflexi","S085","uncultured_bacterium",NA,NA,NA,NA,0.699529798594876,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.218",-1.14522822881829,0.547365721496938,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,0.999933812525232,"13CXPS",0.681818181818182,1
3,"13CXPS","OTU.539",-1.65978892404755,0.720722621464488,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA,0.999850771586498,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.368",-0.579176025905468,0.702529990135031,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","uncultured_Chloroflexi_bacterium",NA,NA,NA,0.985076632326448,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.336",-0.741495429108957,0.690507847961718,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","uncultured_bacterium",NA,NA,NA,0.992757567842197,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.845",-0.76223637925086,0.712901498613304,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","uncultured_bacterium",NA,NA,NA,0.991741799145066,"13CXPS",0.545454545454545,1
3,"13CXPS","OTU.2138",-0.202191789851185,0.686804506175697,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","Candidatus_Entotheonella","uncultured_bacterium",NA,0.952832070314165,"13CXPS",0.5,1
3,"13CXPS","OTU.307",-0.503247456366581,0.507361097292896,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","Candidatus_Entotheonella","uncultured_bacterium",NA,0.997868553145547,"13CXPS",0.681818181818182,1
3,"13CXPS","OTU.77",-1.95727211435855,0.401409718468857,"Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA,NA,NA,0.999999999999767,"13CXPS",1,1
3,"13CXPS","OTU.135",-1.44131476182638,0.50993413598372,"Bacteria","Chloroflexi","Gitt-GS-136","uncultured_bacterium",NA,NA,NA,NA,0.999998587758539,"13CXPS",0.818181818181818,1
3,"13CXPS","OTU.157",-0.819171395632313,0.686241638439573,"Bacteria","Chloroflexi","Gitt-GS-136","uncultured_bacterium",NA,NA,NA,NA,0.994964750876415,"13CXPS",0.636363636363636,1
3,"13CXPS","OTU.3923",-1.49455357430578,0.759192144687002,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.99934943077237,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.447",-0.183159107446956,0.667830030811475,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.954676009613287,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.237",-1.28723814853654,0.597905478869928,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999906679556597,"13CXPS",0.636363636363636,1
3,"13CXPS","OTU.1917",-1.4580121281603,0.627333019698817,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999936806267274,"13CXPS",0.636363636363636,1
3,"13CXPS","OTU.449",-1.59286367136307,0.690815771056022,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999881692761644,"13CXPS",0.5,1
3,"13CXPS","OTU.210",-1.26577989199006,0.534504270241209,"Bacteria","Chloroflexi","KD4-96","uncultured_Chloroflexi_bacterium",NA,NA,NA,NA,0.999982597066877,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.66",-1.59687640879152,0.309510125856544,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA,NA,1,"13CXPS",1,1
3,"13CXPS","OTU.840",-1.74769031940585,0.746252632506807,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999847312731576,"13CXPS",0.454545454545455,1
3,"13CXPS","OTU.33",-1.74551758125515,0.279279278956173,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA,NA,1,"13CXPS",1,1
3,"13CXPS","OTU.4704",-1.70415645396858,0.734432744763984,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999846625222356,"13CXPS",0.590909090909091,1
3,"13CXPS","OTU.5944",-0.700065073024791,0.466057954932915,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.999795037759906,"13CXPS",0.863636363636364,1
3,"13CXPS","OTU.2358",-1.31046239082146,0.295014420993861,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA,0.99999999999999,"13CXPS",1,1
7,"13CXPS","OTU.2638",-0.411640335768595,0.633100837687195,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter",NA,NA,0.98405142231154,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.79",-0.159427911404037,0.498356038724503,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter","uncultured_bacterium",NA,0.986782426360742,"13CXPS",0.888888888888889,1
7,"13CXPS","OTU.50",-0.812849379118379,0.496071405338764,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter","uncultured_bacterium",NA,0.999805306429884,"13CXPS",0.888888888888889,1
7,"13CXPS","OTU.2034",-1.01809965449937,0.676790675321335,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter","uncultured_bacterium",NA,0.998153523420639,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.162",-0.130452213773549,0.485341215538985,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Flexibacter","uncultured_bacterium",NA,0.986776412740902,"13CXPS",0.888888888888889,1
7,"13CXPS","OTU.156",0.757193593568,0.566256488594634,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Dyadobacter","uncultured_bacterium",NA,0.631129344615809,"13CXPS",0.833333333333333,1
7,"13CXPS","OTU.1791",1.77774044256387,0.856671294821352,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales",NA,NA,NA,NA,0.166032843283423,"13CXPS",0.5,1
7,"13CXPS","OTU.358",-0.0962225320931952,0.816822916635727,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga","uncultured_bacterium",NA,0.89918632893345,"13CXPS",0.5,1
7,"13CXPS","OTU.134",0.561862212297984,0.512509999799303,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga",NA,NA,0.773700122976496,"13CXPS",0.833333333333333,1
7,"13CXPS","OTU.3267",-0.141575422810181,0.768602237695549,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga",NA,NA,0.921619281181704,"13CXPS",0.5,1
7,"13CXPS","OTU.183",-1.59127990757448,0.679117262309828,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Chitinophaga",NA,NA,0.999907005914814,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.342",-0.827387837676618,0.630052032669043,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,0.997568279280368,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.12",-1.64105287245504,0.519071342567521,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_Bacteroidetes_bacterium",NA,0.999999691067978,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.247",-0.184186964159051,0.72199490764971,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter",NA,NA,0.941381638645227,"13CXPS",0.555555555555556,1
7,"13CXPS","OTU.122",-1.28730350436431,0.506845324221447,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,0.999994780271762,"13CXPS",0.833333333333333,1
7,"13CXPS","OTU.141",-0.228252405195588,0.408350535643237,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Lacibacter",NA,NA,0.99799620507487,"13CXPS",0.944444444444444,1
7,"13CXPS","OTU.121",-0.462079013443393,0.566962266700356,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter",NA,NA,0.993521788134186,"13CXPS",0.833333333333333,1
7,"13CXPS","OTU.171",-1.1377378847497,0.773480624558243,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter","uncultured_bacterium",NA,0.996480703310634,"13CXPS",0.555555555555556,1
7,"13CXPS","OTU.155",-0.598347737801266,0.44669889595329,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Terrimonas",NA,NA,0.999728949299063,"13CXPS",0.833333333333333,1
7,"13CXPS","OTU.113",-0.896632351976561,0.62183288741135,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.998484211187206,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.978",-1.45936079941292,0.715453519078677,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.999614679446223,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.153",-0.060725523874761,0.682012043639745,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured",NA,NA,0.930200692908894,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.80",-0.280957261922516,0.707311629403058,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.958701399482075,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.93",-0.964982784520147,0.473412558648538,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured",NA,NA,0.999973080772242,"13CXPS",0.888888888888889,1
7,"13CXPS","OTU.106",0.20417164988993,0.629979624473051,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured",NA,NA,0.880764452282957,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.69",-0.938621922663805,0.439383113666693,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Parasegetibacter","uncultured_bacterium",NA,0.99999110933316,"13CXPS",0.944444444444444,1
7,"13CXPS","OTU.216",-1.86670503789417,0.879332399804177,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.999311895236169,"13CXPS",0.5,1
7,"13CXPS","OTU.376",-1.74818986601503,0.892343965430449,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.998736656606141,"13CXPS",0.555555555555556,1
7,"13CXPS","OTU.277",-0.535383725041578,0.562296924140705,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured",NA,NA,0.995804882619322,"13CXPS",0.777777777777778,1
7,"13CXPS","OTU.3388",-0.818962295409805,0.697787143672628,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae",NA,NA,NA,0.994305326172793,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.360",-0.744404650663285,0.629081066215452,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,0.996409983418922,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.1364",-1.26717604158979,0.8573512127241,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,0.995093456591977,"13CXPS",0.5,1
7,"13CXPS","OTU.275",-1.04314630599363,0.594415744799249,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,0.999592631017022,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.4614",-0.336249966041461,0.585224348894561,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,0.985825074802873,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.91",-1.3489997971325,0.595747785501909,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter","uncultured_bacterium",NA,0.999941814491118,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.99",-1.80554113905603,0.639621182351599,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavisolibacter",NA,NA,0.999991578136772,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.145",-0.341505802777914,0.669549127310615,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA,0.972831651553337,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.697",0.358409888635438,0.746527979671685,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured",NA,NA,0.784701922196837,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.2338",0.235616700814789,0.652836358525267,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter",NA,NA,0.862006387961161,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.194",0.436427930632034,0.749481056865501,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter",NA,NA,0.752054859866342,"13CXPS",0.555555555555556,1
7,"13CXPS","OTU.127",-0.132428005671919,0.84546963572199,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Solitalea",NA,NA,0.899108140158862,"13CXPS",0.5,1
7,"13CXPS","OTU.147",-0.476465936994079,0.641755017573053,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter","uncultured_bacterium",NA,0.986714910039236,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.419",-0.305545802658393,0.665938978987032,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured_bacterium",NA,0.969985110333258,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.220",-1.86470339950779,0.786185676801424,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured",NA,NA,0.999825643814584,"13CXPS",0.555555555555556,1
7,"13CXPS","OTU.5980",-1.38837003856869,0.660203747605891,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured_bacterium",NA,0.999797686902335,"13CXPS",0.666666666666667,1
7,"13CXPS","OTU.72",-2.03746357349583,0.569614653474746,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Saprospiraceae","uncultured","uncultured_bacterium",NA,0.999999919317454,"13CXPS",0.722222222222222,1
7,"13CXPS","OTU.60",-0.496463671541454,0.763014810017047,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_Bacteroidetes_bacterium",NA,0.970723232308506,"13CXPS",0.611111111111111,1
7,"13CXPS","OTU.159",0.841077176632191,0.470236885943722,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_bacterium",NA,0.588945674957626,"13CXPS",0.944444444444444,1
7,"13CXPS","OTU.131",1.52414282580503,0.635935317721372,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA,NA,0.181975966342245,"13CXPS",0.777777777777778,1
